carat,x,y,z,price,color_,clarity_,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.23,6.79,6.86,4.26,5158,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.82,5.96,6.0,3.7,4844,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.08,6.58,6.55,4.06,5352,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.61,5.47,5.51,3.4,1773,5,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2.28,8.41,8.34,5.27,16187,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.33,4.46,4.41,2.76,1114,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.56,7.65,7.7,4.47,10523,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.51,5.11,5.16,3.14,1438,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.24,6.98,6.95,4.24,10138,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.41,4.37,2.65,1046,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.44,4.85,4.88,3.04,795,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.43,4.89,4.93,2.95,830,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,6.12,6.17,3.8,4155,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33,4.46,4.49,2.72,1129,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.92,6.27,6.25,3.82,4791,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.07,6.48,6.53,4.08,5264,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.18,6.78,6.69,4.23,3913,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.09,6.73,6.66,4.08,7520,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,5.77,5.82,3.49,2593,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,6.08,6.14,3.75,3282,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,6.78,6.76,4.2,5698,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.78,5.9,5.94,3.62,2616,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.17,6.91,6.84,4.07,3833,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.04,6.54,6.49,4.02,4543,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.22,6.84,6.89,4.26,6334,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.38,4.63,4.69,2.83,733,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.27,4.32,2.69,703,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.59,5.32,5.41,3.3,1618,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.38,4.69,4.75,2.84,633,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,6.39,6.33,4.0,3750,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.36,4.62,4.59,2.83,770,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.43,4.81,4.79,2.99,968,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.88,7.86,7.81,4.94,12339,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,6.49,6.4,4.04,7118,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.02,6.47,6.45,3.96,4341,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.01,6.43,6.37,4.04,4338,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.6,7.54,7.49,4.66,9017,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,8.07,8.11,4.91,15312,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.55,5.27,5.3,3.27,1845,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.52,7.52,7.63,4.41,9028,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.59,5.61,5.53,3.29,1641,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.15,6.69,6.67,4.19,10644,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.71,5.69,5.72,3.53,3710,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.71,5.75,5.88,3.42,2120,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,6.12,6.07,3.95,3180,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.5,7.38,7.34,4.41,11189,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.76,5.84,5.89,3.62,2949,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.07,8.12,8.16,5.07,15847,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.93,6.39,6.25,3.81,3937,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.34,4.49,4.52,2.76,454,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,5.18,5.21,3.24,1659,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.21,6.99,6.9,4.13,5556,6,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.81,5.96,6.02,3.69,4764,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.76,6.12,5.95,3.52,2937,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,4.7,4.67,2.9,1050,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,6.43,6.47,3.98,5154,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.61,5.47,5.42,3.36,3758,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33,4.4,4.44,2.77,445,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,4.79,4.75,2.93,1061,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,5.1,5.13,3.18,1883,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.08,6.52,6.57,4.09,7625,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.45,4.92,4.95,3.05,1833,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.26,4.22,4.25,2.45,554,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.47,4.92,4.98,3.13,935,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,4.38,4.36,2.72,593,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.91,6.14,6.18,3.85,5597,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.54,8.8,8.7,5.36,14717,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.33,4.46,4.44,2.73,780,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.25,7.04,6.99,4.26,5027,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.75,5.88,5.84,3.6,2652,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1,6.68,6.62,4.08,5652,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,4.34,4.38,2.7,754,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,5.6,5.57,3.54,2415,5,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.95,6.31,6.36,3.9,4738,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,5.76,5.8,3.58,3669,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.24,3.96,4.0,2.53,485,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55,5.33,5.38,3.22,2459,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.44,4.85,4.88,3.06,810,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,4.38,4.4,2.67,707,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.43,4.83,4.8,3.06,858,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,5.06,5.09,3.24,2063,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.35,4.53,4.56,2.79,706,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.1,6.61,6.65,4.08,6844,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,6.04,6.08,3.88,3816,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.51,7.49,7.59,4.47,8856,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.31,4.28,4.33,2.72,544,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,4.75,4.72,2.95,818,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.84,6.42,6.32,3.54,2724,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.6,5.4,5.42,3.33,1820,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.58,5.32,5.36,3.31,2509,2,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,4.31,4.34,2.68,789,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.53,5.16,5.2,3.23,1721,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.04,6.4,6.49,4.02,3546,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.23,7.02,6.94,4.16,9016,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.23,6.93,6.96,4.23,4661,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,6.73,6.79,4.22,7279,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.37,4.54,4.58,2.88,533,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.71,5.75,5.78,3.54,3710,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.54,7.34,7.37,4.55,13609,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.71,5.73,5.67,3.51,2168,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,5.19,5.14,3.18,1250,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.34,4.51,4.53,2.74,805,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,7.27,7.32,4.54,7557,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3,4.33,4.35,2.69,524,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.24,4.04,4.07,2.46,432,4,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.71,5.7,5.73,3.52,2495,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,4.35,4.32,2.69,844,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,5.31,5.26,3.2,1915,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,4.41,4.42,2.73,561,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.41,4.72,4.76,2.95,1007,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,5.87,5.93,3.44,1886,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.03,8.02,8.05,5.04,16792,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,4.39,4.36,2.66,1122,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.91,6.12,6.07,3.87,2852,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,5.61,5.65,3.58,2780,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,5.0,5.05,3.21,1715,3,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.52,7.21,7.25,4.6,6897,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.91,6.09,6.18,3.85,3703,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.53,5.19,5.22,3.19,1577,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,5.15,5.07,3.1,770,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.26,6.92,6.94,4.3,7701,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.52,5.15,5.19,3.19,2267,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.01,6.34,6.39,3.98,4588,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,4.24,4.29,2.67,518,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.15,6.78,6.75,4.18,4186,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.55,5.34,5.37,3.26,1991,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.38,4.6,4.64,2.89,1267,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,6.15,6.18,3.85,4044,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,4.29,4.27,2.73,878,3,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.31,4.35,4.38,2.65,734,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,6.46,6.45,3.97,2896,5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.01,6.42,6.37,4.0,7602,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,4.45,4.48,2.76,723,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.26,4.06,4.05,2.57,565,4,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.78,5.98,6.02,3.59,2652,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.3,4.28,4.37,2.67,526,5,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.62,5.69,5.48,3.36,2083,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,4.74,4.77,2.98,899,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.31,6.95,6.9,4.37,10094,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,6.15,6.2,3.83,5259,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,5.15,5.13,3.19,1932,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.21,6.82,6.77,4.24,8691,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.03,6.48,6.52,4.0,5518,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,6.31,6.41,3.9,5197,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.25,4.3,2.66,495,5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.7,5.6,5.64,3.56,3267,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.13,6.65,6.68,4.18,6525,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.71,5.65,5.72,3.57,2685,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.39,4.7,4.74,2.92,1034,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.42,4.85,4.87,3.0,1223,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.38,4.65,4.67,2.87,554,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.42,4.84,4.87,2.96,1031,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,6.28,6.37,3.96,7306,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.22,6.81,6.76,4.21,6620,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,4.35,4.39,2.7,680,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,6.54,6.49,3.84,3337,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.41,7.08,7.0,4.5,7501,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,5.19,5.24,3.26,1322,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.4,4.35,2.73,540,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,4.4,4.37,2.73,1080,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.59,5.44,5.48,3.28,1813,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4,4.66,4.69,2.99,1044,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.71,5.78,5.72,3.47,1917,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.73,5.81,5.84,3.57,2843,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.33,4.46,4.49,2.76,838,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.55,5.26,5.29,3.22,1755,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.71,5.76,5.81,3.54,2909,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.05,8.2,8.14,5.03,18659,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.54,5.27,5.28,3.25,2951,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7,5.67,5.65,3.53,3199,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,5.14,5.09,3.14,1172,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.15,6.78,6.7,4.16,4328,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.28,4.18,4.21,2.62,522,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.51,5.11,5.18,3.19,1343,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,4.46,4.4,2.74,743,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2,3.81,3.77,2.33,367,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,5.06,5.12,3.17,1410,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.55,5.23,5.28,3.28,1270,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.54,7.47,7.44,4.51,11574,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,5.55,5.59,3.59,2925,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.46,4.91,4.94,3.09,1418,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.52,5.12,5.14,3.2,1621,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.29,4.27,2.69,776,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5,7.33,7.36,4.49,9471,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,4.35,4.31,2.74,698,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.02,6.43,6.46,3.96,10580,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,5.64,5.66,3.54,2614,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.57,5.29,5.32,3.31,1851,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4,4.74,4.77,2.95,807,5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.55,7.37,7.32,4.6,6890,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.9,6.19,6.11,3.81,3617,6,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.36,4.71,4.69,2.79,905,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.36,4.34,2.64,848,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,4.3,4.27,2.63,776,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,6.59,6.54,3.91,4327,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,5.08,5.03,3.22,1181,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,4.33,4.3,2.75,591,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,4.31,4.33,2.67,408,6,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.43,4.82,4.89,2.97,716,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.03,6.43,6.46,4.06,6539,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.07,6.56,6.59,4.08,7485,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,4.41,4.44,2.72,628,4,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.68,5.66,5.62,3.49,1749,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.59,5.36,5.39,3.34,1774,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.59,7.51,7.45,4.65,9707,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,5.13,5.06,3.21,1317,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,5.65,5.7,3.58,2588,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,4.42,4.45,2.71,713,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.01,6.52,6.49,3.98,4751,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,4.51,4.53,2.81,767,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,5.26,5.19,3.12,1344,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5.09,5.05,3.15,1935,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.6,5.52,5.46,3.37,1601,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.22,6.88,6.9,4.27,13539,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.92,6.31,6.24,3.79,2730,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,4.25,4.27,2.65,394,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.38,4.63,4.73,2.87,1200,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33,4.4,4.38,2.77,668,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.31,4.32,4.35,2.7,516,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.52,5.2,5.24,3.17,1576,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
